,样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,A1,A3,A4,b14/a1_a3_a4_a19_b1_b12
433,1853,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
434,1909,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,72.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
435,772,6.0,30.0,-1.0,-1.0,8.0,103,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
436,52,13.0,18.0,-1.0,-1.0,14.0,100,15.0,103.0,16.0,104.0,17.0,105.0,300,0.5,50.0,9.0,18.333333333333332,70,18.833333333333332,77.0,1.1666666666666667,350.0,1.0,21.0,69,22.5,46.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
437,1583,22.0,20.0,-1.0,-1.0,23.0,100,0.0,106.0,1.0,107.0,2.0,107.0,300,0.5,50.0,9.0,3.0,70,3.5,73.0,1.0,350.0,1.0,5.5,69,7.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420,300,405.0,700,0.14711033274956217
438,494,10.5,21.0,-1.0,-1.0,12.0,100,13.0,102.0,14.0,104.0,15.0,105.0,300,0.5,50.0,9.0,16.5,70,17.0,78.0,1.0,350.0,1.0,15.5,65,17.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
439,602,11.0,22.0,-1.0,-1.0,13.0,101,14.0,102.0,15.0,104.0,16.0,107.0,200,1.0,50.0,3.5,17.0,90,17.5,77.0,1.0,340.0,2.0,20.5,70,21.5,45.0,2.0,2.0,-1.0,800.0,400,300,405.0,700,0.14571948998178508
440,1898,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
441,1503,22.0,21.0,22.5,73.0,0.0,100,1.0,102.0,2.0,103.0,3.0,104.0,300,0.5,50.0,9.0,5.0,70,5.5,75.0,0.5,330.0,1.5,19.0,65,22.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
442,1738,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.5,1200.0,400,300,405.0,700,0.128
443,1889,14.0,30.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,106.0,19.0,107.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
444,239,22.0,30.0,-1.0,-1.0,0.0,100,1.0,103.0,2.0,106.0,3.0,108.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
445,98,0.0,30.0,-1.0,-1.0,2.0,100,3.0,101.0,4.0,103.0,5.0,105.0,200,1.0,50.0,9.0,6.0,79,7.0,72.0,1.0,320.0,1.0,9.0,80,11.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
446,1756,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
447,1754,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,45.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
448,184,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,1200.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.09987515605493133
449,1767,14.0,28.0,-1.0,-1.0,16.0,102,17.0,102.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,78.0,1.0,320.0,1.0,7.0,71,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
450,614,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,2.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
451,1225,14.0,29.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
452,82,6.0,29.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
453,485,20.0,35.0,-1.0,-1.0,21.5,100,22.5,101.0,23.5,103.0,0.5,105.0,200,0.5,40.0,10.0,2.0,70,2.5,78.0,1.0,300.0,1.0,9.5,65,11.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
454,398,6.0,23.0,-1.0,-1.0,7.0,100,8.0,104.0,9.0,106.0,10.0,108.0,300,0.5,50.0,9.0,11.0,70,11.5,74.0,1.0,310.0,1.0,14.0,65,16.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,800.0,400,300,405.0,700,0.14209591474245115
455,1682,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.0,1.5,1.0,1200.0,400,300,405.0,700,0.128
456,1547,0.0,21.0,1.0,74.0,3.0,100,4.0,102.0,5.0,103.0,6.0,104.0,300,0.5,50.0,9.0,12.5,75,13.0,70.0,0.5,350.0,2.0,22.0,65,3.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
457,1204,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,104.0,200,1.0,50.0,9.0,20.0,79,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
458,89,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
459,39,14.0,21.0,-1.0,-1.0,15.0,100,16.0,102.0,17.5,103.0,18.0,102.0,300,0.5,40.0,9.0,20.5,70,21.0,78.0,1.0,310.0,1.0,6.5,65,12.0,40.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15630550621669628
460,1896,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
461,1117,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,73.0,1.0,1.5,1.0,1200.0,420,300,405.0,700,0.1344
462,572,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,74.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
463,1556,13.166666666666666,72.0,13.666666666666666,80.0,17.5,100,18.5,102.0,19.5,103.0,20.5,102.0,300,0.5,50.0,9.0,2.5,70,3.0,75.0,0.5,350.0,1.5,13.0,50,17.0,30.0,1.5,1.5,-1.0,800.0,385,300,405.0,700,0.13485113835376533
464,1183,14.0,30.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
465,935,1.5,39.0,1.8333333333333333,80.0,3.1666666666666665,100,4.166666666666667,102.0,5.166666666666667,104.0,6.166666666666667,104.0,300,0.5,50.0,10.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.5,65,3.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
466,262,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
467,1658,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,8.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
468,1982,8.0,30.0,-1.0,-1.0,9.5,102,10.5,103.0,11.5,104.0,12.5,105.0,200,1.0,50.0,9.0,13.5,80,14.5,75.0,1.0,320.0,1.0,15.5,80,17.5,45.0,1.5,1.5,1.0,1200.0,340,300,405.0,700,0.1088
469,357,2.0,38.0,2.1666666666666665,80.0,4.0,100,5.0,103.0,6.0,103.0,7.0,104.0,300,0.5,50.0,9.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.5,45,1.5,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1391304347826087
470,609,22.0,21.0,-1.0,-1.0,23.5,100,0.5,102.0,1.5,103.0,2.5,105.0,200,1.0,50.0,9.0,3.5,90,4.0,76.0,1.0,380.0,1.0,6.0,70,8.0,45.0,1.0,1.0,14.0,1200.0,420,300,405.0,700,0.13186813186813187
471,1335,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
472,240,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
473,1304,21.0,30.0,-1.0,-1.0,23.0,103,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
474,1978,21.0,29.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
475,120,10.5,18.0,-1.0,-1.0,12.0,101,13.0,103.0,14.0,105.0,15.0,107.0,200,1.0,50.0,10.0,16.5,72,17.0,79.0,1.0,320.0,1.0,19.0,74,21.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14678899082568808
476,1283,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,0.5,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
477,1136,8.0,29.0,-1.0,-1.0,10.0,102,11.0,104.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,78,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
478,1224,6.5,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
479,375,19.5,38.0,19.666666666666668,80.0,21.0,100,22.0,103.0,23.0,103.0,0.0,102.0,300,0.5,50.0,9.0,7.5,70,8.0,75.0,0.5,370.0,2.0,17.5,45,21.0,40.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
480,1832,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,74.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
481,1820,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,80,13.0,74.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
482,1130,8.0,29.0,-1.0,-1.0,10.0,102,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,78,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
483,730,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,310.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1476725521669342
484,411,22.0,21.0,-1.0,-1.0,23.5,100,0.5,100.0,1.5,101.0,2.5,107.0,200,1.0,50.0,10.0,4.0,70,4.5,78.0,1.0,380.0,1.0,6.5,70,8.5,46.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1436265709156194
485,1535,7.5,51.0,-1.0,-1.0,9.166666666666666,100,10.166666666666666,102.0,11.166666666666666,107.0,12.166666666666666,104.0,300,0.5,50.0,9.0,14.5,70,15.0,75.0,0.5,350.0,1.5,22.0,65,7.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
486,1090,13.0,28.0,-1.0,-1.0,14.5,100,15.5,101.0,16.5,103.0,17.5,105.0,300,0.5,50.0,9.0,19.0,70,19.5,78.0,1.0,340.0,1.5,5.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
487,1668,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
488,868,17.0,18.0,-1.0,-1.0,17.5,100,18.5,103.0,19.5,105.0,20.5,105.0,300,0.5,40.0,10.0,2.5,70,3.0,78.0,1.0,300.0,1.0,13.0,60,15.0,40.0,2.0,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
489,1749,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,71.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
490,383,2.5,38.0,2.6666666666666665,80.0,4.0,100,5.0,102.0,6.0,103.0,7.0,102.0,300,0.5,50.0,10.0,11.5,70,12.0,75.0,0.5,370.0,2.0,22.5,60,3.0,45.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
491,1213,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
492,542,16.0,21.0,-1.0,-1.0,17.5,100,18.5,102.0,19.5,102.0,20.5,102.0,300,0.5,50.0,10.0,0.0,70,0.5,78.0,1.0,340.0,1.5,9.5,65,12.0,45.0,2.0,2.0,-1.0,800.0,420,300,405.0,700,0.14762741652021089
493,1258,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
494,1550,7.5,30.0,7.75,80.0,10.583333333333334,100,11.583333333333334,102.0,12.583333333333334,103.0,13.583333333333334,102.0,300,0.5,50.0,9.0,15.0,70,15.5,75.0,0.5,360.0,1.5,2.5,65,3.0,45.0,1.5,2.0,-1.0,800.0,400,300,405.0,700,0.13961605584642234
495,1634,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,106.0,3.0,106.0,200,1.0,50.0,9.0,4.0,79,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
496,189,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
497,682,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
498,1875,14.0,30.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,105.0,19.0,107.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
499,317,2.5,38.0,3.0,80.0,4.5,100,5.5,101.0,6.5,103.0,7.5,102.0,300,0.5,50.0,9.0,12.0,70,12.5,75.0,0.5,300.0,1.0,21.0,60,0.5,30.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
500,1846,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
501,1869,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
502,875,12.5,38.0,12.75,80.0,14.5,100,15.5,102.0,16.5,103.0,17.5,102.0,300,0.5,20.0,9.0,21.0,70,21.5,75.0,0.5,330.0,2.0,5.5,50,10.5,37.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
503,661,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.0,1.5,1.0,1200.0,420,300,405.0,700,0.1344
504,532,16.0,24.0,-1.0,-1.0,17.5,100,18.5,101.0,19.5,102.0,20.5,102.0,300,0.5,50.0,9.0,0.0,70,0.5,78.0,1.0,340.0,1.0,9.0,65,13.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.140597539543058
505,256,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
506,1055,0.0,21.0,-1.0,-1.0,1.5,100,2.5,102.0,3.5,104.0,4.5,105.0,300,0.5,50.0,9.0,6.0,70,6.5,78.0,1.0,330.0,1.5,17.5,65,21.0,50.0,1.5,1.0,-1.0,800.0,420,300,405.0,700,0.14814814814814814
507,663,14.0,30.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
508,1859,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
509,231,6.0,29.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
510,902,7.0,38.0,7.166666666666667,80.0,8.833333333333334,100,9.833333333333334,103.0,10.833333333333334,104.0,11.833333333333334,104.0,300,0.5,50.0,9.0,16.0,70,16.5,75.0,0.5,370.0,1.0,2.5,50,8.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1391304347826087
511,1652,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,106.0,200,1.0,50.0,8.0,4.0,79,5.0,72.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
512,1336,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
513,381,6.0,40.0,6.333333333333333,80.0,7.5,100,8.5,102.0,9.5,103.0,10.5,104.0,300,0.5,50.0,9.0,15.5,70,16.0,75.0,0.5,370.0,2.0,3.5,65,8.0,40.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
514,865,13.0,24.0,-1.0,-1.0,14.5,100,15.5,102.0,16.5,104.0,17.5,104.0,300,0.5,40.0,10.0,18.0,70,18.5,78.0,1.0,300.0,1.0,6.5,60,8.0,40.0,1.5,1.5,-1.0,800.0,390,300,405.0,700,0.13903743315508021
515,788,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,45.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
516,102,12.0,30.0,-1.0,-1.0,14.0,101,15.0,103.0,16.0,105.0,17.0,106.0,200,1.0,50.0,9.0,18.0,80,19.0,73.0,1.0,3.5,1.0,21.0,80,23.0,45.0,2.5,1.5,1.0,1200.0,420,300,405.0,700,0.14954602100765532
517,1541,15.666666666666666,39.0,16.0,80.0,17.5,100,18.5,103.0,19.5,102.0,20.5,102.0,300,0.5,50.0,10.0,2.0,70,2.5,75.0,0.5,350.0,2.0,13.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
518,1670,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80,6.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
519,1521,21.0,48.0,-1.0,-1.0,22.5,101,23.5,102.0,0.5,103.0,1.5,104.0,300,1.0,60.0,10.0,5.0,70,5.5,75.0,0.5,350.0,1.0,16.0,60,18.5,45.0,2.0,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
520,1241,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
521,1357,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,420,300,405.0,700,0.1344
522,878,15.0,41.0,15.333333333333334,80.0,17.0,100,18.0,102.0,19.0,103.0,20.0,102.0,300,0.5,50.0,9.0,2.5,70,3.0,75.0,0.5,300.0,2.0,13.0,65,15.0,45.0,1.5,1.0,-1.0,800.0,390,300,405.0,700,0.13903743315508021
523,1261,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
524,1938,14.0,30.0,-1.0,-1.0,16.0,103,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
525,567,1.0,29.0,-1.0,-1.0,3.0,101,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
526,1687,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,73,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
527,1246,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
528,799,21.0,27.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
529,524,12.5,22.0,-1.0,-1.0,14.0,100,15.0,102.0,16.0,102.0,17.0,104.0,300,0.5,50.0,10.0,18.5,70,19.0,78.0,1.0,340.0,1.0,5.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
530,627,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
