,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/A15_intTarget_0.0_mean,A25_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean*A5_intTarget_2.0_mean,B11_1_B10_2_intTarget_4.0_mean,A20_1_A16_hnew_A17chengji_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A5_intTarget_0.0_mean*A27_intTarget_1.0_mean,A24_intTarget_1.0_mean,A25_intTarget_0.0_mean*B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_1.0_mean,样本id*A15_intTarget_1.0_mean,A12_intTarget_0.0_mean/A27_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_0.0_mean,样本id_cut_intTarget_3.0_mean/B7_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A25_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A5_intTarget_0.0_mean,A25_intTarget_0.0_mean/A5_intTarget_2.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A6_intTarget_1.0_mean/A5_intTarget_1.0_mean,B14_to_B7_intTarget_4.0_mean,样本id/B5_intTarget_1.0_mean,样本id*A10_intTarget_1.0_mean,样本id*A5_intTarget_1.0_mean,样本id*b14/a1_a3_a4_a19_b1_b12,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,wendu_mean,样本id/yb_cut_mean_intTarget_4.0_mean,样本id/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,样本id*B7_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id/A5_intTarget_1.0_mean,样本id*B14_to_A5_intTarget_0.0_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id/样本id_cut_intTarget_4.0_mean,样本id/样本id_cut_intTarget_3.0_mean,样本id/样本id_cut_intTarget_0.0_mean,target
356,0.026,0.056,1.593,1.855,0.176,0.049,0.167,1.013,0.018,0.368,0.034,0.955,247.621,0.746,0.717,0.909,1.695,3.714,0.274,2.364,1.368,0.0,5088.667,244.278,138.154,124.939,0.825,72.556,9878.0,3183.818,89.8,6454.375,5837.0,256.571,3143.0,9878.0,9878.0,9878.0,0.902
357,0.019,0.037,1.732,0.799,0.076,0.049,0.143,0.971,0.02,0.188,0.02,0.639,117.635,0.603,0.799,0.64,1.787,4.286,0.599,2.267,2.199,0.0,1676.0,113.978,55.867,64.338,0.961,74.0,6285.0,1424.6,130.938,2728.738,3142.5,119.714,1466.5,6285.0,2095.0,2095.0,0.913
358,0.0,0.075,1.732,-1.0,0.1,0.073,0.156,1.045,0.05,0.286,0.04,0.514,503.951,0.522,0.789,0.0,1.968,1.558,0.416,6.005,1.007,0.0,6360.543,584.279,520.444,229.76,0.882,76.667,-1.0,6567.335,306.463,14023.438,6190.918,512.857,6282.5,-1.0,-1.0,-1.0,0.913
359,0.0,0.033,1.593,1.265,0.11,0.049,0.333,2.286,0.045,0.298,0.044,0.478,236.867,0.603,0.955,0.0,1.695,1.857,0.438,-1.0,0.953,0.0,2433.833,233.669,264.308,128.257,0.886,72.0,-1.0,6872.0,74.696,5753.153,2791.75,245.429,3006.5,-1.0,-1.0,6442.5,0.891
360,0.024,0.19,1.593,0.783,0.286,0.049,0.167,0.835,0.0,0.6,0.072,0.652,420.515,0.465,0.652,0.75,2.19,-1.0,0.13,3.167,-1.0,0.0,7625.0,414.838,0.0,213.66,1.074,80.0,18300.0,4457.692,169.444,10884.688,-1.0,435.714,5337.5,18300.0,18300.0,9150.0,0.902
361,0.0,0.068,1.593,0.674,0.093,0.049,0.0,1.143,0.064,0.241,0.046,0.787,99.269,0.601,0.787,0.458,1.695,1.057,0.52,0.625,0.865,0.0,1680.0,97.929,87.568,50.087,0.825,71.333,-1.0,1440.0,98.182,2587.5,1480.0,102.857,1260.0,-1.0,2880.0,1440.0,0.947
362,0.009,0.108,0.785,2.529,0.067,0.049,0.186,0.327,0.038,0.205,0.046,0.506,458.398,0.91,0.607,0.8,0.776,0.538,0.328,6.0,1.379,0.176,4791.0,434.423,302.135,247.963,0.921,73.667,23955.0,3992.5,266.167,10285.44,8441.286,208.838,12212.353,23955.0,11977.5,23955.0,0.947
363,0.023,0.083,3.031,0.586,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,75.242,0.522,1.114,0.644,3.128,3.539,0.387,3.002,0.97,0.081,883.676,69.266,80.699,37.734,0.881,76.778,5896.0,980.527,37.847,1903.409,890.025,134.0,536.0,2948.0,2948.0,982.667,0.93
364,0.0,0.063,1.593,1.265,0.2,0.049,0.667,1.286,0.029,0.0,0.048,0.674,233.007,0.718,0.674,0.0,1.695,2.857,0.241,6.0,2.932,0.0,3380.0,229.861,84.5,126.166,0.886,72.0,-1.0,3802.5,181.071,5659.388,8450.0,241.429,2957.5,-1.0,-1.0,6337.5,0.891
365,0.0,0.085,3.031,1.039,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,386.596,0.522,1.322,0.0,3.128,3.824,0.433,7.622,0.978,0.081,4353.75,355.891,423.692,193.882,0.881,76.889,-1.0,5038.006,189.256,9779.83,4475.25,688.5,2754.0,-1.0,-1.0,8950.5,0.93
366,0.0,0.038,1.593,1.265,0.156,0.049,0.222,1.619,0.022,0.25,0.036,0.434,242.658,0.746,0.607,2.1,1.695,3.143,0.309,0.0,0.921,0.0,2262.857,239.382,280.0,125.49,0.846,71.111,-1.0,4986.667,83.81,6171.0,2765.714,251.429,3080.0,-1.0,4400.0,6600.0,0.902
367,0.018,0.005,2.018,0.727,0.122,0.049,0.156,4.286,0.063,0.267,0.006,0.364,161.918,0.481,0.606,0.0,3.143,1.333,0.212,3.75,2.333,0.0,2364.0,192.372,84.429,86.435,1.609,75.111,9456.0,8865.0,42.214,4040.963,4137.0,168.857,2068.5,9456.0,-1.0,4728.0,0.891
368,0.0,0.083,3.532,0.853,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,198.904,0.527,1.114,0.0,3.128,3.539,0.387,7.225,0.97,0.081,2393.838,231.0,218.61,102.221,0.881,77.222,-1.0,2656.204,102.527,5156.25,2411.037,363.0,1452.0,-1.0,-1.0,3872.0,0.93
369,0.0,0.083,2.787,0.559,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,228.043,0.655,1.114,0.506,3.128,3.539,0.387,3.539,0.0,0.081,2726.865,224.964,249.022,116.442,0.881,81.889,-1.0,3025.731,116.79,5873.58,2746.457,413.5,1654.0,-1.0,11578.0,2894.5,0.93
370,0.0,0.062,1.787,2.023,0.042,0.049,0.062,0.523,0.064,0.176,0.042,0.458,314.854,0.601,-1.0,0.667,0.776,0.484,0.52,-1.0,1.37,0.176,2695.286,270.121,241.541,154.181,0.921,75.444,-1.0,3972.0,124.125,6395.393,4082.333,129.854,7593.529,-1.0,11916.0,11916.0,0.935
371,0.0,0.049,0.848,0.632,0.061,0.049,0.25,0.636,0.068,0.309,0.037,0.641,425.389,0.595,1.602,0.0,0.838,0.494,0.393,4.8,1.054,0.021,5631.6,403.141,423.429,202.445,0.81,74.333,-1.0,6669.0,164.667,10849.0,5187.0,209.353,10491.0,-1.0,-1.0,5557.5,0.89
372,0.0,0.039,1.732,0.438,0.147,0.049,0.186,2.0,0.072,0.3,0.046,1.012,132.796,0.603,1.012,0.0,1.695,1.175,0.328,-1.0,1.55,0.0,2838.0,128.668,89.486,70.204,0.88,73.111,-1.0,3311.0,78.833,3186.838,2500.143,135.143,1655.5,-1.0,-1.0,1229.8,0.902
373,0.0,0.131,0.793,1.18,0.093,0.049,0.186,0.294,0.0,0.176,0.05,0.641,455.942,0.603,1.602,1.214,0.776,-1.0,0.236,4.821,2.052,0.176,6171.2,441.768,232.0,239.747,0.876,75.0,-1.0,3654.0,191.059,11000.667,11368.0,212.369,12418.824,-1.0,11368.0,11368.0,0.935
374,0.018,0.094,2.018,1.013,0.118,0.073,0.156,0.929,0.042,0.298,0.058,0.626,36.164,0.478,1.324,0.443,1.505,2.023,0.46,-1.0,0.97,0.0,435.243,34.116,39.747,16.896,0.674,76.444,2112.0,429.0,18.641,1031.25,438.37,37.714,462.0,2112.0,2112.0,704.0,0.925
375,0.0,0.0,0.729,0.562,0.062,0.049,0.0,-1.0,0.016,0.312,0.035,1.517,4.412,0.603,0.759,0.562,0.776,2.485,0.356,1.4,1.042,0.176,144.0,4.352,4.211,2.387,0.885,72.889,-1.0,-1.0,2.844,107.238,60.8,2.092,122.353,-1.0,160.0,53.333,0.923
376,0.0,0.033,1.732,0.4,0.107,0.049,0.156,1.929,0.092,0.0,0.036,0.959,123.531,0.603,0.959,0.2,1.787,0.914,0.426,5.4,2.346,0.0,2640.0,119.691,55.0,67.823,0.964,76.778,-1.0,2970.0,146.667,2854.5,3520.0,125.714,1540.0,-1.0,6600.0,1100.0,0.879
377,0.107,0.083,3.031,2.238,0.206,0.073,0.156,1.829,0.038,0.298,0.049,0.527,553.082,0.522,1.114,0.0,3.128,3.539,0.387,4.718,1.0,0.081,6495.676,509.155,593.197,277.376,0.881,76.889,9193.333,7207.605,278.206,13991.477,6542.346,985.0,3940.0,9193.333,-1.0,27580.0,0.943
378,0.044,0.19,1.732,0.548,0.147,0.049,0.186,0.643,0.072,0.205,0.072,1.012,289.175,0.603,1.012,0.538,1.695,1.175,0.328,3.462,1.55,0.0,6180.0,280.185,194.865,152.311,0.877,74.444,6695.0,2317.5,147.143,6965.375,5444.286,294.286,3605.0,6695.0,13390.0,3347.5,0.902
379,0.009,0.083,0.793,0.559,0.054,0.073,0.156,0.478,0.038,0.298,0.049,0.527,528.376,0.522,1.114,0.0,0.818,0.926,0.387,7.077,0.97,0.176,6205.514,486.411,566.699,252.941,0.841,76.778,26348.0,6885.641,265.779,14002.976,6250.099,246.108,14391.765,26348.0,-1.0,6587.0,0.935
380,0.0,0.082,1.732,0.438,0.105,0.049,0.186,1.929,0.039,0.309,0.094,0.534,133.919,0.603,0.641,0.0,1.695,2.185,0.457,8.308,0.953,0.0,1510.5,129.756,146.769,70.798,0.88,72.778,-1.0,3219.75,53.0,3213.787,1550.25,136.286,1669.5,-1.0,-1.0,1240.2,0.902
381,0.044,0.014,1.732,0.548,0.127,0.049,1.0,4.286,0.053,0.235,0.035,0.597,288.333,0.595,0.916,0.433,1.695,1.286,0.379,4.615,0.692,0.0,3639.152,279.369,228.222,152.43,0.88,75.111,6675.5,15405.0,182.578,6919.412,4621.5,293.429,3594.5,6675.5,13351.0,3337.75,0.891
382,0.0,0.083,0.924,0.949,0.054,0.073,0.156,0.478,0.066,0.298,0.058,0.626,478.082,0.305,1.324,0.0,0.689,0.926,0.46,5.505,0.97,0.176,5753.784,451.002,525.446,234.528,0.708,77.0,-1.0,6384.401,246.431,12983.631,5795.123,228.192,13344.118,-1.0,-1.0,8725.0,0.983
383,0.071,0.294,1.593,1.349,0.156,0.049,0.0,0.286,0.022,0.25,0.05,0.645,249.551,0.595,1.06,1.062,1.695,3.143,0.309,-1.0,0.662,0.0,3462.609,246.182,287.955,125.913,0.825,73.222,3620.0,905.0,106.471,6504.688,2844.286,258.571,3167.5,3620.0,7240.0,7240.0,0.902
384,0.036,0.083,1.732,1.279,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,357.117,0.522,1.114,0.443,1.787,2.023,0.387,4.128,0.97,0.0,4194.162,414.04,383.019,162.816,0.801,76.667,10176.0,4653.844,179.634,9937.5,4224.296,363.429,4452.0,10176.0,20352.0,10176.0,0.936
385,0.0,0.083,3.031,0.853,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,204.669,0.522,1.114,0.0,3.128,3.539,0.387,7.225,0.916,0.081,2403.73,198.306,219.513,102.643,0.881,76.333,-1.0,2667.18,102.95,5177.557,2421.0,364.5,1458.0,-1.0,-1.0,3888.0,0.942
386,0.0,0.114,1.593,1.265,0.089,0.049,0.333,0.971,0.074,0.31,0.066,1.096,235.488,0.603,0.548,0.0,1.695,1.143,0.54,11.333,0.877,0.0,5551.0,232.309,266.875,127.51,0.886,71.222,-1.0,2903.6,94.889,5719.665,2732.8,244.0,2989.0,-1.0,-1.0,6405.0,0.902
387,0.054,0.06,1.593,0.696,0.122,0.049,0.125,0.98,0.065,0.188,0.027,0.457,428.787,0.583,0.913,0.352,2.19,1.333,0.304,3.75,2.052,0.0,5442.5,422.998,222.143,217.863,1.074,73.111,8293.333,5331.429,276.444,11098.812,10885.0,444.286,5442.5,8293.333,24880.0,8293.333,0.891
388,0.0,0.147,2.018,0.534,0.057,0.049,0.156,0.54,0.069,0.174,0.047,1.012,432.877,0.413,0.759,0.237,1.695,1.429,0.843,-1.0,0.628,0.0,9480.0,429.799,737.333,221.366,0.831,75.0,-1.0,2984.444,351.111,11277.25,3385.714,451.429,5530.0,-1.0,30020.0,5003.333,0.902
389,0.02,0.091,1.732,2.238,0.13,0.073,0.156,1.045,0.049,0.286,0.053,1.039,194.842,0.522,2.078,1.071,1.787,1.571,0.352,3.539,0.918,0.0,4511.0,179.367,220.818,88.832,0.801,76.778,9716.0,2539.126,92.533,5421.875,2181.143,198.286,2429.0,9716.0,4858.0,9716.0,0.925
390,0.071,0.046,1.593,1.349,0.286,0.049,0.156,1.929,0.0,0.309,0.053,0.533,252.309,0.595,1.394,0.909,1.695,-1.0,0.169,5.062,-1.0,0.0,2893.015,248.903,0.0,128.196,0.831,74.889,3660.0,6176.25,125.758,6530.812,-1.0,261.429,3202.5,3660.0,7320.0,7320.0,0.891
391,0.036,0.145,2.018,-1.0,0.1,0.073,0.156,0.54,0.063,0.286,0.044,0.566,460.0,0.409,0.869,0.0,1.787,1.558,0.458,-1.0,1.007,0.0,5949.5,546.52,486.811,215.602,0.803,75.889,13432.0,3171.444,286.659,13075.213,5790.837,479.714,5876.5,13432.0,-1.0,-1.0,0.902
392,0.0,0.057,3.031,0.759,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,367.786,0.522,1.005,0.296,3.128,2.618,0.347,5.215,1.368,0.081,5012.174,338.575,279.663,184.448,0.881,76.778,-1.0,4792.874,232.889,9303.977,6136.316,655.0,2620.0,-1.0,24890.0,6222.5,0.943
393,0.0,0.145,0.729,0.677,0.046,0.073,0.156,0.247,0.054,0.286,0.04,0.514,194.126,0.599,0.789,0.0,0.901,0.713,0.416,-1.0,1.038,0.176,2494.609,181.952,204.118,94.618,0.926,75.889,-1.0,1329.778,120.195,5238.095,2428.082,92.062,5383.529,-1.0,-1.0,3285.333,0.941
394,0.036,0.02,1.732,1.519,0.107,0.073,0.156,1.045,0.145,0.167,0.014,0.587,29.198,0.305,1.614,0.0,1.505,0.914,0.506,5.16,2.337,0.0,321.455,26.879,13.0,13.312,0.674,76.667,832.0,380.503,7.429,812.5,832.0,29.714,364.0,832.0,-1.0,832.0,0.902
395,0.0,0.064,2.018,0.955,0.122,0.049,1.0,1.314,0.063,0.2,0.05,0.641,390.411,0.485,1.602,0.0,1.695,1.333,0.393,8.118,1.448,0.0,5415.0,387.635,203.571,203.209,0.846,73.889,-1.0,6555.0,167.647,9992.812,9975.0,407.143,4987.5,-1.0,-1.0,8075.0,0.902
396,0.0,0.185,3.905,1.349,0.057,0.049,0.25,0.429,0.048,1.0,0.047,0.674,19.341,2.102,0.843,0.562,1.695,1.429,0.843,-1.0,0.816,0.0,244.0,16.594,28.467,8.546,0.831,75.0,-1.0,91.5,13.556,435.387,130.714,17.429,213.5,-1.0,488.0,488.0,0.902
397,0.0,0.083,3.031,0.959,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,220.391,0.527,1.114,1.18,3.128,3.539,0.387,4.128,1.0,0.081,2588.378,202.886,236.375,110.528,0.881,77.0,-1.0,2872.066,110.859,5575.284,2606.975,392.5,1570.0,-1.0,4710.0,4710.0,0.955
398,0.0,0.075,0.793,0.629,0.048,0.073,0.156,0.478,0.035,0.309,0.04,0.514,515.742,0.522,0.789,0.0,0.901,1.0,0.393,2.541,0.949,0.176,6509.37,474.78,565.231,246.893,0.926,76.778,-1.0,6721.0,313.634,13668.155,5970.25,240.223,14047.647,-1.0,-1.0,7960.333,0.971
399,0.0,0.106,1.714,0.787,0.0,0.049,0.0,0.971,0.0,0.25,0.061,0.653,278.426,0.889,0.523,0.67,1.695,-1.0,-1.0,12.143,0.293,0.0,3758.75,263.864,970.0,138.324,0.846,70.111,-1.0,3298.0,310.4,6802.125,970.0,277.143,3395.0,-1.0,4526.667,4526.667,0.879
400,0.02,0.122,1.593,0.787,0.204,0.049,0.5,0.643,0.0,0.2,0.046,0.645,290.086,0.718,1.06,0.837,1.695,-1.0,0.236,2.411,1.919,0.0,4025.043,286.17,150.286,146.876,0.828,74.333,14728.0,2367.0,179.61,7534.95,7364.0,300.571,3682.0,14728.0,7364.0,4909.333,0.902
401,0.0,0.083,1.732,1.279,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,22.179,0.522,1.114,0.885,1.787,2.023,0.387,10.321,0.97,0.0,260.486,20.418,23.788,10.112,0.801,76.778,-1.0,289.036,11.156,617.188,262.358,22.571,276.5,-1.0,632.0,632.0,0.879
402,0.0,0.083,3.031,0.746,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,548.029,0.522,1.114,1.012,3.128,3.539,0.387,2.359,0.97,0.081,6436.324,504.502,587.777,274.842,0.881,76.778,-1.0,7141.749,275.664,13863.636,6482.568,976.0,3904.0,-1.0,13664.0,9109.333,0.93
403,0.02,0.0,1.787,-1.0,0.054,0.049,0.062,-1.0,0.042,0.2,0.061,0.674,124.293,0.482,1.124,1.154,0.776,0.926,0.409,0.615,1.107,0.176,1568.0,106.634,118.037,68.486,1.036,74.778,2548.0,-1.0,78.4,2243.733,1301.827,51.262,2997.647,2548.0,1698.667,-1.0,0.923
404,0.038,0.083,1.732,2.848,0.118,0.073,0.156,1.045,0.034,0.298,0.058,0.626,46.605,0.746,1.324,0.472,1.505,2.023,0.46,2.202,0.97,0.0,547.351,42.903,49.985,16.579,0.526,76.889,1245.0,607.341,23.443,1662.075,551.284,47.429,581.0,1245.0,2490.0,2490.0,0.936
405,0.042,0.144,3.0,2.023,0.214,0.049,0.143,1.25,0.056,0.368,0.061,0.534,414.194,0.603,0.641,0.417,2.966,2.625,0.393,5.0,0.77,0.081,4569.5,392.532,549.714,226.353,0.93,72.333,17316.0,3607.5,288.6,9199.125,3787.875,721.5,2886.0,17316.0,17316.0,17316.0,1.001
406,0.0,0.083,1.732,0.319,0.118,0.073,0.156,1.045,0.034,0.298,0.044,0.479,332.692,0.595,1.012,0.0,1.968,2.023,0.352,1.501,0.97,0.0,3907.297,385.721,356.822,151.68,0.882,76.889,-1.0,4335.539,167.347,9257.812,3935.37,338.571,4147.5,-1.0,-1.0,2607.0,0.947
407,0.0,0.062,0.924,2.023,0.048,0.049,0.062,0.523,0.039,0.227,0.042,0.478,270.137,0.481,0.955,1.0,0.776,1.0,0.457,-1.0,0.91,0.176,2793.667,268.216,303.385,147.636,0.888,75.111,-1.0,3944.0,82.167,6585.071,3204.5,128.938,7540.0,-1.0,11832.0,11832.0,0.949
408,0.0,0.085,3.532,1.279,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,381.37,0.527,1.322,0.0,3.128,3.824,0.433,3.096,0.949,0.081,4401.176,359.768,428.308,195.994,0.881,77.111,-1.0,5092.886,191.318,9886.364,4524.0,696.0,2784.0,-1.0,-1.0,11136.0,0.93
409,0.0,0.085,0.957,0.759,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,365.821,0.522,1.322,0.383,0.988,1.207,0.433,5.215,0.918,0.217,4119.779,336.766,400.923,191.802,0.921,76.667,-1.0,4767.263,179.085,8851.902,4234.75,205.737,8252.333,-1.0,24757.0,6189.25,0.985
410,0.071,0.0,1.714,1.349,0.2,0.049,0.2,-1.0,0.024,0.286,0.051,0.955,260.63,0.595,0.717,0.885,1.695,2.857,0.241,0.375,3.636,0.0,5145.333,246.998,90.8,126.33,0.825,71.667,3632.0,-1.0,128.229,6526.25,9080.0,259.429,3178.0,3632.0,7264.0,7264.0,0.879
411,0.018,0.083,1.732,0.639,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,338.588,0.522,1.114,0.443,1.787,2.023,0.387,5.16,0.97,0.0,3976.541,392.557,363.145,154.368,0.801,76.667,19296.0,4412.371,170.313,9421.875,4005.111,344.571,4221.0,19296.0,19296.0,4824.0,0.936
412,0.0,0.06,1.714,0.674,0.118,0.049,0.0,0.98,0.034,0.188,0.035,0.458,100.463,0.595,-1.0,0.703,1.695,2.023,0.409,3.75,0.949,0.0,950.0,95.209,105.39,48.696,0.825,71.556,-1.0,1200.0,62.222,2515.625,1162.346,100.0,1225.0,-1.0,2800.0,1400.0,0.891
413,0.0,0.124,0.793,-1.0,0.048,0.073,0.156,0.33,0.061,0.309,0.05,0.505,52.22,0.305,1.322,0.0,0.818,1.0,0.433,16.0,0.949,0.176,588.088,48.072,57.231,25.159,0.846,76.556,-1.0,469.895,25.564,1375.071,604.5,24.323,1422.353,-1.0,-1.0,-1.0,0.959
414,0.009,0.062,1.787,2.529,0.042,0.049,0.156,0.523,0.094,0.176,0.042,0.458,505.415,1.444,-1.0,1.067,0.776,0.484,0.52,1.6,1.151,0.176,4326.571,433.607,387.73,226.558,0.843,75.222,23910.0,6376.0,199.25,11214.929,6553.111,208.446,12189.412,23910.0,11955.0,23910.0,0.935
415,0.0,0.074,0.785,0.843,0.08,0.049,0.167,0.588,0.018,0.0,0.056,0.521,106.778,0.595,1.433,0.533,0.776,1.7,0.274,1.2,1.368,0.176,1149.818,101.193,57.231,54.344,0.866,75.111,-1.0,1674.0,93.0,2546.429,2418.0,48.646,2844.706,-1.0,2790.0,1860.0,0.935
416,0.036,0.075,1.732,1.279,0.1,0.073,0.156,1.045,0.05,0.286,0.044,0.566,33.129,0.522,0.869,0.0,1.787,1.558,0.458,5.16,1.007,0.0,418.13,38.409,34.213,15.104,0.801,76.667,944.0,431.725,20.146,921.875,406.98,33.714,413.0,944.0,-1.0,944.0,0.902
417,0.0,0.136,1.593,0.534,0.0,0.049,0.5,0.643,0.078,0.3,0.051,0.674,432.924,1.359,1.124,0.373,1.695,0.571,-1.0,3.553,1.263,0.0,6280.0,427.079,261.667,233.024,0.88,75.778,-1.0,3532.5,221.718,10577.875,9420.0,448.571,5495.0,-1.0,29830.0,4971.667,0.902
418,0.038,0.034,1.732,0.48,0.076,0.073,0.156,1.045,0.018,0.174,0.02,0.639,313.039,0.522,0.799,0.64,1.787,4.286,0.599,2.202,2.191,0.0,4460.0,362.936,148.667,142.72,0.801,76.667,8362.5,4079.431,348.438,8710.938,8362.5,318.571,3902.5,8362.5,5575.0,3345.0,0.902
419,0.036,0.083,3.031,2.238,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,71.03,0.522,1.114,0.506,3.128,3.539,0.387,5.898,0.916,0.081,834.216,65.389,76.182,35.622,0.881,76.556,3542.0,925.647,35.729,1796.875,840.21,126.5,506.0,3542.0,3542.0,3542.0,0.943
420,0.0,0.0,-1.0,-1.0,0.067,0.049,0.5,-1.0,0.072,0.205,0.012,0.885,184.727,0.718,0.885,0.0,0.776,0.538,0.328,-1.0,1.449,0.176,2667.0,138.189,96.108,74.732,0.873,74.111,-1.0,-1.0,36.286,3453.19,2685.143,66.431,3884.706,-1.0,-1.0,-1.0,0.947
421,0.0,0.083,3.031,0.759,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,367.224,0.522,1.114,0.373,3.128,3.539,0.387,5.215,0.939,0.081,4312.865,416.182,393.859,184.166,0.881,76.778,-1.0,4785.557,184.718,9289.773,4343.852,654.0,2616.0,-1.0,24852.0,6213.0,0.93
422,0.02,0.074,0.915,-1.0,0.048,0.049,0.062,0.654,0.02,0.227,0.062,0.506,113.143,0.756,0.809,2.192,0.776,1.0,0.457,-1.0,0.891,0.176,1188.0,107.722,121.846,56.862,0.852,75.778,2574.0,1980.0,41.684,2757.857,1287.0,51.785,3028.235,2574.0,1716.0,-1.0,0.902
423,0.0,0.075,0.793,2.558,0.046,0.073,0.156,0.478,0.05,0.286,0.044,0.566,175.751,0.522,0.869,1.83,0.818,0.713,0.458,5.16,1.007,0.176,2218.217,203.765,181.503,84.134,0.841,76.667,-1.0,2290.335,106.878,4657.738,2159.061,81.862,4787.059,-1.0,2003.2,10016.0,0.983
424,0.02,0.091,2.018,2.238,0.13,0.073,0.156,1.045,0.084,0.286,0.053,1.039,190.685,0.305,2.078,1.071,1.787,1.571,0.352,3.539,0.946,0.0,4524.0,226.55,221.455,89.088,0.801,77.0,9744.0,2546.443,92.8,5437.5,2187.429,198.857,2436.0,9744.0,4872.0,9744.0,0.925
425,0.029,0.039,1.732,1.686,0.052,0.049,0.156,2.0,0.022,0.286,0.046,0.843,424.498,0.889,0.843,1.171,1.695,3.143,0.927,-1.0,0.917,0.0,7560.0,411.301,549.818,214.088,0.84,74.667,15120.0,10584.0,258.146,10678.5,4158.0,432.0,5292.0,15120.0,7560.0,15120.0,0.902
426,0.062,0.075,3.031,-1.0,0.175,0.049,0.156,1.829,0.05,0.286,0.044,0.566,213.933,0.522,0.869,1.098,3.128,2.726,0.458,4.128,1.038,0.081,2700.13,196.942,220.935,107.29,0.881,76.889,6096.0,2787.916,130.098,5411.932,2628.122,381.0,1524.0,6096.0,4064.0,-1.0,0.943
427,0.067,0.116,3.031,0.506,0.25,0.049,0.0,1.125,0.0,0.28,0.044,0.393,309.389,0.603,-1.0,2.3,2.966,-1.0,0.337,1.5,0.565,0.081,2571.333,299.771,551.0,170.432,0.917,75.111,8265.0,2479.5,95.826,7125.432,2204.0,551.0,2204.0,8265.0,5510.0,3306.0,0.961
428,0.023,0.057,3.031,0.586,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,74.119,0.522,1.005,0.511,3.128,2.618,0.347,3.002,1.41,0.081,1010.087,68.232,56.36,37.171,0.881,76.889,5808.0,965.892,46.933,1875.0,1236.632,132.0,528.0,2904.0,2904.0,968.0,0.93
429,0.0,0.083,1.593,-1.0,0.118,0.073,0.156,1.045,0.038,0.298,0.044,0.479,496.07,0.655,1.012,0.0,1.968,2.023,0.352,6.005,0.97,0.0,5931.838,585.581,541.706,230.272,0.882,76.444,-1.0,6581.97,254.057,14054.688,5974.457,514.0,6296.5,-1.0,-1.0,-1.0,0.913
430,0.0,0.222,1.593,0.682,0.113,0.049,0.2,0.714,0.047,1.0,0.051,0.242,233.558,0.603,0.242,0.0,3.143,1.81,0.23,-1.0,0.928,0.0,2258.667,230.405,267.474,126.465,1.642,73.111,-1.0,2117.5,94.111,5672.783,2682.167,242.0,2964.5,-1.0,-1.0,6352.5,0.902
431,0.0,0.057,3.031,0.959,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,220.11,0.522,1.005,0.937,3.128,2.618,0.347,4.128,1.41,0.081,2999.652,202.628,167.371,110.387,0.881,76.889,-1.0,2868.407,139.378,5568.182,3672.421,392.0,1568.0,-1.0,4704.0,4704.0,0.943
432,0.018,0.0,1.732,2.558,0.118,0.073,0.156,-1.0,0.038,0.298,0.028,0.527,475.033,0.522,1.114,0.531,1.787,2.023,0.387,-1.0,0.97,0.0,5579.027,437.304,509.487,216.576,0.801,76.778,27072.0,-1.0,199.059,13218.75,5619.111,483.429,5922.0,27072.0,27072.0,27072.0,0.902
